symbol,language,region,quoteType,quoteSourceName,triggerable,currency,esgPopulated,sourceInterval,exchangeDataDelayedBy,pageViewGrowthWeekly,prevName,nameChangeDate,tradeable,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,trailingAnnualDividendRate,trailingPE,trailingAnnualDividendYield,epsTrailingTwelveMonths,sharesOutstanding,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,priceToBook,exchange,shortName,longName,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,marketState,firstTradeDateMilliseconds,priceHint,postMarketChangePercent,postMarketTime,postMarketPrice,postMarketChange,regularMarketChange,regularMarketChangePercent,regularMarketTime,regularMarketPrice,regularMarketDayHigh,regularMarketDayRange,regularMarketDayLow,regularMarketVolume,regularMarketPreviousClose,bid,ask,bidSize,askSize,fullExchangeName,financialCurrency,regularMarketOpen,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,displayName,ipoExpectedDate,averageAnalystRating,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,epsForward,forwardPE,epsCurrentYear,priceEpsCurrentYear,dividendDate,ytdReturn,trailingThreeMonthReturns,trailingThreeMonthNavReturns,preMarketChange,preMarketChangePercent,preMarketTime,preMarketPrice
CSQ,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,-0.09852075,,,False,15.7 - 19.89,-1.8583984,-0.09343381,15.7,19.89,1.2,2.8025491,0.06734007,6.434,157311008.0,18.616,18.4668,-0.43519974,-0.023566602,18.32865,-0.29704857,-0.01620679,2836569344.0,0.9686077,NGM,Calamos Strategic Total Return ,Calamos Strategic Total Return Fund,finmb_8387586,America/New_York,EST,-18000000.0,us_market,REGULAR,1080829800000.0,2.0,,,,,0.21160126,1.1874369,1644421215.0,18.0316,18.05,17.91 - 18.05,17.91,41587.0,17.82,17.97,18.03,11.0,10.0,NasdaqGM,USD,17.99,230306.0,227740.0,2.3316011,0.14850962,,,,,,,,,,,1547769600.0,,,,,,,
CSTM,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,0.10263485,,,False,12.91 - 21.6,-3.545,-0.16412038,12.91,21.6,0.0,8.339492,0.0,2.165,141676992.0,1.666,17.8202,0.23480034,0.013176078,18.5377,-0.48270035,-0.026038846,2557978112.0,10.837335,NYQ,Constellium SE,Constellium SE,finmb_184128240,America/New_York,EST,-18000000.0,us_market,REGULAR,1369315800000.0,2.0,,,,,0.31500053,1.7756513,1644421399.0,18.055,18.06,17.89 - 18.06,17.89,56952.0,17.74,18.03,18.06,8.0,9.0,NYSE,EUR,17.91,632643.0,537490.0,5.1450005,0.3985283,,,2.0 - Buy,1635314400.0,1645623000.0,1646055000.0,1.42,12.714789,2.13,8.476525,,,,,,,,
CSX,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,0.023621026,,,False,29.05 - 38.01,-3.4399986,-0.09050247,29.05,38.01,0.373,20.614191,0.01093521,1.677,2217979904.0,6.089,35.8524,-1.282402,-0.03576893,33.714783,0.855217,0.025366232,76675563520.0,5.6774507,NMS,CSX Corporation,CSX Corporation,finmb_257948,America/New_York,EST,-18000000.0,us_market,REGULAR,342109800000.0,2.0,,,,,0.45999908,1.3485755,1644421408.0,34.57,34.7797,34.3 - 34.7797,34.3,2364725.0,34.11,34.71,34.72,18.0,18.0,NasdaqGS,USD,34.21,13365180.0,14222220.0,5.5200005,0.19001724,CSX,,2.1 - Buy,1642694460.0,1650312000.0,1650657600.0,1.95,17.728205,1.8,19.205555,1639526400.0,,,,,,,
CTAS,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,0.19213371,,,False,321.39 - 461.44,-69.17001,-0.14990035,321.39,461.44,3.4,36.653896,0.0088645555,10.702,103733000.0,34.372,415.9186,-23.64862,-0.05685877,396.15634,-3.8863525,-0.009810149,40691343360.0,11.412486,NMS,Cintas Corporation,Cintas Corporation,finmb_260725,America/New_York,EST,-18000000.0,us_market,REGULAR,430147800000.0,2.0,,,,,8.720001,2.273498,1644421410.0,392.27,392.27,389.05 - 392.27,389.05,41609.0,383.55,390.43,391.25,11.0,8.0,NasdaqGS,USD,389.41,513562.0,545800.0,70.879974,0.22054192,Cintas,,2.2 - Buy,1640161800.0,1647347400.0,1647865800.0,11.98,32.74374,10.95,35.823746,1647302400.0,,,,,,,
CTLT,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,-0.21014687,,,False,95.43 - 142.64,-38.870003,-0.27250424,95.43,142.64,0.0,32.186726,0.0,3.224,179104000.0,25.034,116.265,-12.495003,-0.10747003,119.505,-15.735001,-0.13166814,18585620480.0,4.1451626,NYQ,"Catalent, Inc.","Catalent, Inc.",finmb_83345566,America/New_York,EST,-18000000.0,us_market,REGULAR,1406813400000.0,2.0,,,,,2.5899963,2.5597908,1644421412.0,103.77,103.855,102.2 - 103.855,102.2,152683.0,101.18,103.17,103.47,8.0,8.0,NYSE,USD,102.06,1152011.0,1227230.0,8.339996,0.087393865,Catalent,,1.7 - Buy,1643698800.0,1651494600.0,1651840200.0,4.13,25.125906,3.75,27.671999,,,,,,,,
CTOS,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,0.066308014,,,False,6.09 - 11.36,-3.33,-0.2931338,6.09,11.36,0.0,,0.0,-1.261,247311008.0,3.472,7.7548,0.2751999,0.035487685,8.74115,-0.71115017,-0.08135659,1985907328.0,2.312788,NYQ,"Custom Truck One Source, Inc.","Custom Truck One Source, Inc.",finmb_609585883,America/New_York,EST,-18000000.0,us_market,REGULAR,1507555800000.0,2.0,,,,,0.1699996,2.1628447,1644421376.0,8.03,8.09,7.9634 - 8.09,7.9634,56579.0,7.86,7.99,8.03,8.0,10.0,NYSE,USD,7.93,640341.0,855810.0,1.9399996,0.31855494,Custom Truck One Source,,1.2 - Strong Buy,1636473916.0,1646686800.0,1647032400.0,0.13,61.76923,-1.1,-7.2999997,,,,,,,,
CTRA,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,5.2801766,Cabot Oil & Gas Corporation,2022-02-08,False,14.28 - 24.26,-1.7450008,-0.071929134,14.28,24.26,0.42,25.614334,0.018758373,0.879,813577984.0,5.82,20.7364,1.7785988,0.08577182,18.84375,3.6712494,0.19482584,18317707264.0,3.8685565,NYQ,Coterra Energy Inc.,Coterra Energy Inc.,finmb_258181,America/New_York,EST,-18000000.0,us_market,REGULAR,634487400000.0,2.0,,,,,0.125,0.55828494,1644421407.0,22.515,22.74,22.28 - 22.74,22.28,1475557.0,22.39,22.58,22.59,8.0,8.0,NYSE,USD,22.29,8184900.0,8569690.0,8.235,0.57668066,,,2.3 - Buy,1645650000.0,1645650000.0,1645650000.0,3.4,6.6220584,2.93,7.6843,1637712000.0,,,,,,,
CTSH,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,1.2862507,,,False,66.19 - 92.03,-1.2299957,-0.013365161,66.19,92.03,0.0,22.419752,0.0,4.05,525252000.0,22.84,85.016,5.784004,0.068034306,77.27675,13.523254,0.17499772,48245583872.0,3.9754817,NMS,Cognizant Technology Solutions ,Cognizant Technology Solutions Corporation,finmb_386024,America/New_York,EST,-18000000.0,us_market,REGULAR,898263000000.0,2.0,,,,,1.6300049,1.8279746,1644421409.0,90.8,91.025,89.85 - 91.025,89.85,547274.0,89.17,90.95,91.0,29.0,8.0,NasdaqGS,USD,90.05,2887303.0,3215220.0,24.61,0.37180844,Cognizant Technology,,2.5 - Buy,1643817664.0,1651575540.0,1652097600.0,5.09,17.8389,4.55,19.956043,1646092800.0,,,,,,,
CTVA,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,0.73409593,,,False,40.6 - 51.4,-0.17500305,-0.0034047286,40.6,51.4,0.55,21.623047,0.010919198,2.369,726526976.0,34.939,47.2322,3.9927979,0.0845355,45.14905,6.075947,0.13457529,37216342016.0,1.4661267,NYQ,"Corteva, Inc.","Corteva, Inc.",finmb_319130234,America/New_York,EST,-18000000.0,us_market,REGULAR,1558704600000.0,2.0,,,,,0.85499954,1.6974381,1644421414.0,51.225,51.4,50.83 - 51.4,50.83,712180.0,50.37,51.24,51.27,8.0,10.0,NYSE,USD,50.85,2650430.0,3633250.0,10.625,0.26169953,Corteva,,2.2 - Buy,1643821202.0,1651489140.0,1651838400.0,2.91,17.603092,2.49,20.572289,1647302400.0,,,,,,,
CTXS,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,-0.73261654,,,False,78.07 - 144.47,-42.410004,-0.29355577,78.07,144.47,0.0,41.913757,0.0,2.435,124913000.0,4.321,93.6916,8.368401,0.08931858,104.0911,-2.031105,-0.019512763,12748620800.0,23.619532,NMS,"Citrix Systems, Inc.","Citrix Systems, Inc.",finmb_26524,America/New_York,EST,-18000000.0,us_market,REGULAR,818433000000.0,2.0,,,,,-0.1000061,-0.09789164,1644421401.0,102.06,102.25,101.86 - 102.25,101.86,751988.0,102.16,102.09,102.12,8.0,9.0,NasdaqGS,USD,102.18,2212491.0,4024040.0,23.989998,0.30728832,Citrix Systems,,2.9 - Hold,1643616001.0,1651062600.0,1651494600.0,5.77,17.688042,5.17,19.740812,1640044800.0,,,,,,,
CUBE,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,0.75488913,,,False,34.96 - 57.34,-5.4900017,-0.09574471,34.96,57.34,1.36,47.09355,0.026677128,1.101,218811008.0,9.474,53.3052,-1.4552002,-0.027299404,50.2017,1.6483002,0.032833554,11345350656.0,5.472873,NYQ,CubeSmart,CubeSmart,finmb_4485863,America/New_York,EST,-18000000.0,us_market,REGULAR,1098451800000.0,2.0,,,,,0.86999893,1.7065495,1644421410.0,51.85,52.12,51.67 - 52.12,51.67,155566.0,50.98,51.88,51.93,9.0,8.0,NYSE,USD,51.67,2034688.0,1393040.0,16.89,0.48312357,,,2.4 - Buy,1645736400.0,1645736400.0,1645736400.0,1.04,49.85577,1.13,45.884956,1642464000.0,,,,,,,
CUK,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,-0.23795012,,,False,15.16 - 27.31,-5.959999,-0.21823505,15.16,27.31,0.0,,0.0,-8.46,1171670016.0,10.69,18.4994,2.8506012,0.15409155,21.18375,0.16625023,0.007848008,25015154688.0,1.9971937,NYQ,Carnival Plc,Carnival Corporation & plc,finmb_258823,America/New_York,EST,-18000000.0,us_market,REGULAR,972307800000.0,2.0,,,,,0.5300007,2.5456326,1644421412.0,21.35,21.51,21.03 - 21.51,21.03,1099664.0,20.82,21.35,21.31,29.0,30.0,NYSE,USD,21.08,2623245.0,2989950.0,6.1900005,0.4083114,Carnival Corporation &,,,1602147180.0,1608289140.0,1608638400.0,-1.22,-17.5,-7.06,-3.0240793,1584057600.0,,,,,,,
CUZ,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,-0.120319515,,,False,33.07 - 42.41,-4.2299995,-0.09974062,33.07,42.41,1.24,20.4062,0.03277822,1.871,148688000.0,30.714,39.377,-1.1969986,-0.030398421,38.6176,-0.43759918,-0.0113316,5676908032.0,1.2430813,NYQ,Cousins Properties Incorporated,Cousins Properties Incorporated,finmb_264776,America/New_York,EST,-18000000.0,us_market,REGULAR,322151400000.0,2.0,,,,,0.349998,0.92518634,1644421245.0,38.18,38.35,37.94 - 38.35,37.94,108820.0,37.83,38.14,38.21,18.0,8.0,NYSE,USD,38.01,814380.0,1051430.0,5.1100006,0.15452074,,,2.0 - Buy,1643907548.0,1651057140.0,1651492800.0,0.95,40.189476,0.74,51.594593,1642118400.0,,,,,,,
CVAC,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,-0.0461356,,,False,16.34 - 130.48,-111.797295,-0.8568156,16.34,130.48,0.0,,0.0,-2.902,186952000.0,3.717,31.2128,-12.5301,-0.4014411,58.00365,-39.320953,-0.6779048,3492768000.0,5.026284,NGM,CureVac N.V.,CureVac N.V.,finmb_20786046,America/New_York,EST,-18000000.0,us_market,REGULAR,1597411800000.0,2.0,,,,,0.6826992,3.7927732,1644421397.0,18.6827,19.11,18.21 - 19.11,18.21,170865.0,18.0,18.72,18.83,9.0,30.0,NasdaqGM,EUR,18.54,754014.0,704680.0,2.342699,0.14337203,CureVac,2020-08-14,3.1 - Hold,1637233140.0,1649847540.0,1650283200.0,-2.18,-8.570045,-3.62,-5.160967,,,,,,,,
CVBF,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,0.028031534,,,False,18.72 - 25.0,-1.4799995,-0.05919998,18.72,25.0,0.72,15.076924,0.030366937,1.56,144122000.0,15.359,21.7514,1.7686005,0.08130973,20.84135,2.67865,0.12852573,3389749504.0,1.5313497,NMS,CVB Financial Corporation,CVB Financial Corp.,finmb_258064,America/New_York,EST,-18000000.0,us_market,REGULAR,418314600000.0,2.0,,,,,-0.18999863,-0.80134386,1644421389.0,23.52,23.73,23.5 - 23.73,23.5,97582.0,23.71,23.56,23.59,8.0,8.0,NasdaqGS,USD,23.66,714277.0,819060.0,4.800001,0.25641033,CVB Financial,,2.6 - Hold,1643214660.0,1650398400.0,1650916800.0,1.65,14.254546,1.41,16.680851,1641945600.0,,,,,,,
CVCO,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,1.7342864,,,False,196.46 - 327.24,-22.279999,-0.06808458,196.46,327.24,0.0,16.720215,0.0,18.239,9163590.0,87.985,293.7696,11.190399,0.038092434,251.9592,53.000793,0.21035467,2794528256.0,3.4660451,NMS,"Cavco Industries, Inc.","Cavco Industries, Inc.",finmb_258733,America/New_York,EST,-18000000.0,us_market,REGULAR,1057066200000.0,2.0,,,,,10.959991,3.7278883,1644421217.0,304.96,305.17,298.1675 - 305.17,298.1675,19236.0,294.0,300.86,302.46,8.0,10.0,NasdaqGS,USD,298.68,54525.0,68390.0,108.499985,0.5522752,Cavco Industries,,2.3 - Buy,1643904301.0,1643904301.0,1643904301.0,20.07,15.194818,15.34,19.88005,,,,,,,,
CVE,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,1.5171357,,,False,6.23 - 16.02,-1.0400009,-0.064918905,6.23,16.02,0.052,43.67347,0.0036111113,0.343,2017680000.0,11.823,13.253,1.7269993,0.13031006,10.44485,4.5351496,0.4341996,30317570048.0,1.2670219,NYQ,Cenovus Energy Inc,Cenovus Energy Inc.,finmb_44709159,America/New_York,EST,-18000000.0,us_market,REGULAR,1258468200000.0,2.0,,,,,0.5799999,4.0277777,1644421412.0,14.98,15.1,14.36 - 15.1,14.36,3128384.0,14.4,14.99,15.0,18.0,12.0,NYSE,CAD,14.45,10079393.0,12687190.0,8.75,1.4044944,Cenovus Energy,,2.0 - Buy,1620390600.0,1644240600.0,1644586200.0,2.32,6.4568963,1.87,8.0106945,1640908800.0,,,,,,,
CVET,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,0.16904157,,,False,15.71 - 40.775,-22.345001,-0.54800737,15.71,40.775,0.0,,0.0,-0.414,137783008.0,10.905,18.0346,0.395401,0.02192458,21.979525,-3.5495243,-0.16149232,2539340800.0,1.6900505,NMS,"Covetrus, Inc.","Covetrus, Inc.",finmb_595071570,America/New_York,EST,-18000000.0,us_market,REGULAR,1549463400000.0,2.0,,,,,0.30999947,1.7108136,1644421379.0,18.43,18.735,17.86 - 18.735,17.86,82620.0,18.12,18.47,18.54,8.0,8.0,NasdaqGS,USD,18.25,1047604.0,694310.0,2.7200003,0.17313814,Covetrus,,2.3 - Buy,1636041660.0,1646055000.0,1646400600.0,1.05,17.552382,0.94,19.606384,,,,,,,,
CVLT,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,-0.14808135,,,False,58.88 - 84.22,-17.400002,-0.20660177,58.88,84.22,0.0,98.55457,0.0,0.678,44559600.0,5.673,67.077,-0.25700378,-0.0038314739,72.57635,-5.7563477,-0.07931437,2977472512.0,11.778601,NMS,"Commvault Systems, Inc.","Commvault Systems, Inc.",finmb_26789,America/New_York,EST,-18000000.0,us_market,REGULAR,1158931800000.0,2.0,,,,,0.019996643,0.029935094,1644421299.0,66.82,67.2961,66.36 - 67.2961,66.36,36975.0,66.8,66.62,66.76,8.0,8.0,NasdaqGS,USD,67.2,301482.0,310150.0,7.9399986,0.13485052,Commvault Systems,,2.4 - Buy,1643096704.0,1651494600.0,1651840200.0,2.78,24.03597,2.41,27.72614,,,,,,,,
CVNA,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,-0.118447356,,,False,130.25 - 376.83,-218.00998,-0.5785367,130.25,376.83,0.0,,0.0,-1.375,84500000.0,4.499,205.1082,-46.288193,-0.22567695,278.5701,-119.75009,-0.42987418,28206434304.0,35.301178,NYQ,Carvana Co.,Carvana Co.,finmb_424080297,America/New_York,EST,-18000000.0,us_market,REGULAR,1493386200000.0,2.0,,,,,5.6900024,3.7157986,1644421380.0,158.82,160.49,152.19 - 160.49,152.19,546359.0,153.13,158.51,158.88,11.0,10.0,NYSE,USD,156.66,2776454.0,2908820.0,28.570007,0.21934746,Carvana,,2.1 - Buy,1645736400.0,1645736400.0,1645736400.0,-0.96,-165.43752,-1.41,-112.638306,,,,,,,,
CVS,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,0.08004516,,,False,68.02 - 111.25,-5.419998,-0.048719086,68.02,111.25,2.0,18.472683,0.018045655,5.729,1320060032.0,56.251,101.8492,3.9808044,0.03908528,89.52135,16.308655,0.18217616,139701960704.0,1.8813888,NYQ,CVS Health Corporation,CVS Health Corporation,finmb_93625,America/New_York,EST,-18000000.0,us_market,REGULAR,99153000000.0,2.0,,,,,-5.0,-4.5114136,1644421418.0,105.83,108.18,105.3 - 108.18,105.3,4687583.0,110.83,105.85,105.89,10.0,10.0,NYSE,USD,106.46,6464966.0,8321890.0,37.810005,0.555866,CVS Health,,2.1 - Buy,1644413400.0,1644413400.0,1644413400.0,8.28,12.781402,8.36,12.659092,1643673600.0,,,,,,,
CVT,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,6.0 - 13.279,-6.4890003,-0.48866633,6.0,13.279,0.0,,0.0,-88.484,481121984.0,1221.644,7.8712,-1.0812001,-0.13736154,9.488175,-2.6981754,-0.28437242,3266818304.0,0.0055580838,NGM,Cvent Holding Corp.,Cvent Holding Corp.,finmb_515923,America/New_York,EST,-18000000.0,us_market,REGULAR,1605537000000.0,2.0,,,,,-0.03000021,-0.43988577,1644421030.0,6.79,6.95,6.75 - 6.95,6.75,4751.0,6.82,6.74,6.84,10.0,8.0,NasdaqGM,USD,6.75,491690.0,160990.0,0.78999996,0.13166666,Cvent Holding,,1.5 - Strong Buy,1636387920.0,1648551540.0,1649073600.0,0.15,45.266666,0.14,48.5,,,,,,,,
CVX,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,-0.46880147,,,False,90.08 - 139.43,-1.8498993,-0.013267585,90.08,139.43,5.31,16.901731,0.038918205,8.14,1927689984.0,70.479,123.0824,14.497696,0.11778854,109.6003,27.97979,0.25528935,265211772928.0,1.9520723,NYQ,Chevron Corporation,Chevron Corporation,finmb_98506,America/New_York,EST,-18000000.0,us_market,REGULAR,-252322200000.0,2.0,,,,,1.140091,0.83559877,1644421416.0,137.5801,138.34,136.11 - 138.34,136.11,2419582.0,136.44,137.68,137.68,10.0,9.0,NYSE,USD,136.715,12241322.0,15813210.0,47.50009,0.5273101,Chevron,,2.2 - Buy,1643352300.0,1651149000.0,1651494600.0,9.23,14.905753,10.47,13.140409,1646870400.0,,,,,,,
CW,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,-0.072873004,,,False,110.16 - 142.46,-4.855011,-0.034079816,110.16,142.46,0.7,23.12689,0.0051633837,5.95,39239700.0,46.946,134.7178,2.8871918,0.021431405,127.04725,10.557747,0.08310095,5399578624.0,2.9311335,NYQ,Curtiss-Wright Corporation,Curtiss-Wright Corporation,finmb_265386,America/New_York,EST,-18000000.0,us_market,REGULAR,322151400000.0,2.0,,,,,2.03499,1.5010622,1644420998.0,137.605,137.605,136.34 - 137.605,136.34,6318.0,135.57,136.93,137.79,8.0,18.0,NYSE,USD,136.22,172369.0,183600.0,27.444992,0.24913754,Curtiss-Wright,,1.6 - Buy,1645650000.0,1645650000.0,1645650000.0,8.03,17.136364,7.32,18.798496,1638403200.0,,,,,,,
CWAN,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,0.21177736,,,False,14.51 - 27.68,-9.380001,-0.33887288,14.51,27.68,0.0,,0.0,-0.438,47366100.0,1.027,19.4812,-1.1812,-0.060632817,21.428738,-3.1287384,-0.14600666,3247334912.0,17.81889,NYQ,"Clearwater Analytics Holdings, ","Clearwater Analytics Holdings, Inc.",finmb_1679676647,America/New_York,EST,-18000000.0,us_market,REGULAR,1632490200000.0,2.0,,,,,0.11999893,0.6600601,1644421332.0,18.3,18.85,18.015 - 18.85,18.015,21785.0,18.18,18.12,18.33,8.0,9.0,NYSE,USD,18.43,396741.0,299770.0,3.789999,0.2611991,Clearwater Analytics,2021-09-24,2.2 - Buy,1646254800.0,1646254800.0,1646254800.0,0.22,83.181816,0.16,114.375,,,,,,,,
CWEN,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,-0.059528198,,,False,24.93 - 39.75,-6.8499985,-0.17232701,24.93,39.75,1.305,113.840836,0.0400184,0.289,81777800.0,15.279,34.6286,-1.7285995,-0.04991826,31.377,1.5230007,0.04853876,3715923456.0,2.1532824,NYQ,"Clearway Energy, Inc.","Clearway Energy, Inc.",finmb_241463154,America/New_York,EST,-18000000.0,us_market,REGULAR,1431696600000.0,2.0,,,,,0.290001,0.8893008,1644421123.0,32.9,33.15,32.65 - 33.15,32.65,38880.0,32.61,32.94,32.98,8.0,8.0,NYSE,USD,32.92,557038.0,411170.0,7.970001,0.3196952,Clearway Energy,,,1573021938.0,1582723800.0,1583155800.0,,,,,1639526400.0,,,,,,,
CWH,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,0.08107476,,,False,29.45 - 49.2,-14.57,-0.2961382,29.45,49.2,0.43,11.843366,0.012584139,2.924,44853300.0,4.499,37.7316,-3.1016006,-0.08220167,39.69745,-5.0674477,-0.12765172,1553269888.0,7.697266,NYQ,"Camping World Holdings, Inc.","Camping World Holdings, Inc.",finmb_249110868,America/New_York,EST,-18000000.0,us_market,REGULAR,1475847000000.0,2.0,,,,,0.4600029,1.3462187,1644421367.0,34.63,34.65,34.11 - 34.65,34.11,141262.0,34.17,34.37,34.44,9.0,8.0,NYSE,USD,34.27,1158846.0,1057640.0,5.1800003,0.17589134,Camping World,,2.0 - Buy,1635869101.0,1645709400.0,1646055000.0,6.61,5.239032,6.53,5.303216,1640736000.0,,,,,,,
CWK,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,-0.0124563025,,,False,14.23 - 22.77,-0.59000015,-0.025911292,14.23,22.77,0.0,64.66473,0.0,0.343,223468992.0,5.532,20.9728,1.207201,0.057560317,18.88645,3.2935505,0.17438696,4956542464.0,4.0094,NYQ,Cushman & Wakefield plc,Cushman & Wakefield plc,finmb_280899653,America/New_York,EST,-18000000.0,us_market,REGULAR,1533216600000.0,2.0,,,,,0.5,2.306273,1644421411.0,22.18,22.38,21.884 - 22.38,21.884,121158.0,21.68,22.22,22.25,9.0,8.0,NYSE,USD,21.9,1064051.0,979590.0,7.950001,0.5586789,Cushman & Wakefield,,1.9 - Buy,1645718700.0,1645718700.0,1645718700.0,2.1,10.561906,1.71,12.97076,,,,,,,,
CWST,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,0.11029216,,,False,57.02 - 89.84,-12.979996,-0.14447904,57.02,89.84,0.0,41.50108,0.0,1.852,50409800.0,7.937,80.5036,-3.6436005,-0.045260094,74.67125,2.1887512,0.029311834,3950450432.0,9.68376,NMS,"Casella Waste Systems, Inc.","Casella Waste Systems, Inc.",finmb_26175,America/New_York,EST,-18000000.0,us_market,REGULAR,878135400000.0,2.0,,,,,0.94999695,1.251478,1644421156.0,76.86,77.71,76.68 - 77.71,76.68,30299.0,75.91,76.69,77.05,8.0,9.0,NasdaqGS,USD,77.07,220906.0,238120.0,19.84,0.34794807,Casella Waste Systems,,2.1 - Buy,1645131600.0,1645131600.0,1645131600.0,1.07,71.83177,0.87,88.344826,,,,,,,,
CWT,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,-0.07982125,,,False,51.02 - 72.08,-11.690002,-0.16218095,51.02,72.08,0.902,27.141575,0.01500832,2.225,52608000.0,21.213,65.6908,-5.300804,-0.080693245,61.62445,-1.2344513,-0.020031843,3176997120.0,2.8468392,NYQ,California Water Service Group,California Water Service Group,finmb_257568,America/New_York,EST,-18000000.0,us_market,REGULAR,99153000000.0,2.0,,,,,0.29000092,0.48253065,1644421246.0,60.39,60.81,60.03 - 60.81,60.03,14695.0,60.1,60.19,60.43,9.0,12.0,NYSE,USD,60.54,229320.0,255320.0,9.369999,0.18365344,California Water Service,,2.8 - Hold,1645693200.0,1645693200.0,1645693200.0,1.93,31.290155,2.01,30.044775,1645142400.0,,,,,,,
CX,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,-0.03895884,,,False,5.28 - 9.09,-3.125,-0.34378436,5.28,9.09,0.0,13.872093,0.0,0.43,1472899968.0,6.49,6.3192,-0.3541999,-0.05605138,7.3176,-1.3525996,-0.18484198,8785848320.0,0.91910636,NYQ,"Cemex, S.A.B. de C.V. Sponsored","CEMEX, S.A.B. de C.V.",finmb_404061,America/New_York,EST,-18000000.0,us_market,REGULAR,937402200000.0,2.0,,,,,0.08500004,1.4455789,1644421418.0,5.965,5.99,5.87 - 5.99,5.87,1410359.0,5.88,5.96,5.97,10.0,29.0,NYSE,USD,5.9,7813185.0,8579400.0,0.68499994,0.12973483,"CEMEX, S.A.B. de C.V",,2.1 - Buy,,,,0.77,7.7467537,0.84,7.101191,1576627200.0,,,,,,,
CXM,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,0.6021582,,,False,9.62 - 26.5,-15.07,-0.5686792,9.62,26.5,0.0,,0.0,-0.592,98284896.0,2.03,13.518,-2.0879993,-0.15446067,16.801937,-5.371937,-0.31972128,2868095744.0,5.6305423,NYQ,"Sprinklr, Inc.","Sprinklr, Inc.",finmb_178990399,America/New_York,EST,-18000000.0,us_market,REGULAR,1624455000000.0,2.0,,,,,0.26000023,2.3276656,1644421355.0,11.43,11.52,11.29 - 11.52,11.29,26302.0,11.17,11.41,11.45,8.0,9.0,NYSE,USD,11.38,883079.0,540030.0,1.8100004,0.18814974,Sprinklr,2021-06-23,2.0 - Buy,1639083600.0,1639083600.0,1639083600.0,-0.2,-57.15,-0.3,-38.1,,,,,,,,
